episode,reward,R100
635,-16.397864602739265,-6.527459378127575
636,65.75434990760226,-6.506109503253658
637,196.22756024109103,-4.237382353898958
638,116.99324073332221,-3.0417120088981537
639,-19.03794267563379,-3.038716062609816
640,-10.412312404637795,-2.9790448670112033
641,-70.69309976273529,-3.270936808891238
642,2.2060671098154407,-3.005112366529097
643,-11.797064782771708,-3.2173355667152723
644,134.29586598682846,-2.2803475889410163
645,-3.215125460127976,-1.9822425159286599
646,8.71510700250945,-1.8750458287819896
647,-39.73574421392481,-1.9121239991613928
648,2.144160608901772,-1.3805219218351708
649,-45.80291908019939,-1.319271631655443
650,26.912301690531486,-0.9265441695137403
651,-46.90294320627282,-0.9267919059904477
652,13.692078736122786,-0.5544942812781514
653,-38.04931989617868,-0.7885657487988541
654,-28.260421094511916,-0.687928171372067
655,13.44592506639335,-2.5860932263617893
656,-65.98479739793203,-3.445298492321528
657,-24.59818089641073,-3.159876336464564
658,-37.06295333022466,-3.619925944368364
659,-40.55282996437041,-3.870483567538821
660,-33.85343136978802,-4.193096177095256
661,-6.891542099901416,-4.988719252612801
662,-15.20957728819584,-4.634098067912891
663,-60.62566887208296,-5.099379853865152
664,-25.758304920862276,-5.512114465426823
665,-74.62179810349774,-6.231997018784572
666,-38.6054578298484,-6.396212387110483
667,158.52160753700707,-5.080769926414583
668,-41.105905988767766,-5.613869162796749
669,-55.64855458279457,-5.914512250363914
670,-74.9098001347888,-6.554495172602148
671,-32.839112761837534,-6.700039802976123
672,-18.409667823920493,-6.926677308181964
673,-22.615249855272058,-7.19856793048988
674,-70.8941293191376,-8.028669376353577
675,-58.5672578832425,-8.180025378257437
676,-54.37683217543146,-8.060543581010302
677,-40.713797845182185,-8.28583884751697
678,-32.60515076018347,-8.465831104893399
679,-7.072943017322369,-8.261644458238575
680,-17.31118992008143,-8.509100722244447
681,119.41380500531034,-8.23340601829384
682,-9.722098218698005,-7.997266950444035
683,159.98753480331374,-6.245870858109382
684,118.5912512044202,-5.481488664635509
685,185.25713390374253,-4.914379098866005
686,195.8105715354397,-2.5300343660477
